Date,Month,Ward,Location,Road_Type,No_of_vehicles_involved,Minor_Injury,Severe_Injury,Fatal/Death,Time_Range,Cause,Month_Num,Nepali_Season,Season,Weather_Clear,Weather_Cold,Weather_Cool,Weather_Dry,Weather_Dusty,Weather_Foggy,Weather_Frosty,Weather_Hot,Weather_Humid,Weather_Mild,Weather_Overcast,Weather_Pleasant,Weather_Rainy,Weather_Thunderstorm,Weather_Warm,Weather_Windy,Severity,Total_Injuries,Casualties
2081-07-22 00:00:00,Kartik,15,rani,highway,1,2,0,0,18:00-00:00,speeding,7,Sharad,Autumn,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,low,2,2
2081-07-23 00:00:00,Kartik,15,rani,inner paved road,1,1,0,0,00:00-06:00,speeding,7,Sharad,Autumn,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,low,1,1
2081-07-24 00:00:00,Kartik,13,rani,inner paved road,2,3,0,0,06:00-12:00,driver's fault,7,Sharad,Autumn,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,low,3,3
2081-07-24 00:00:00,Kartik,7,shani mandir,highway,2,1,0,0,12:00-18:00,driver's fault,7,Sharad,Autumn,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,low,1,1
2081-07-25 00:00:00,Kartik,7,hatkhola,inner paved road,1,1,0,0,18:00-00:00,driver's fault,7,Sharad,Autumn,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,low,1,1
2081-07-26 00:00:00,Kartik,4,kanchanbari,highway,2,2,0,0,06:00-12:00,driver's fault,7,Sharad,Autumn,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,low,2,2
2081-07-26 00:00:00,Kartik,14,rani,highway,1,1,0,0,06:00-12:00,vehicle condition,7,Sharad,Autumn,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,low,1,1
2081-07-27 00:00:00,Kartik,17,rani,inner paved road,2,1,0,0,12:00-18:00,overtake,7,Sharad,Autumn,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,low,1,1
2081-07-28 00:00:00,Kartik,13,rani,inner paved road,2,2,0,0,18:00-00:00,driver's fault,7,Sharad,Autumn,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,low,2,2
2081-07-28 00:00:00,Kartik,14,hanuman mandir,highway,1,1,0,0,18:00-00:00,speeding,7,Sharad,Autumn,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,low,1,1
2081-07-29 00:00:00,Kartik,13,rani,inner paved road,1,1,0,0,12:00-18:00,pedestrian’s fault,7,Sharad,Autumn,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,low,1,1
2081-07-29 00:00:00,Kartik,5,prithvi chowk,inner paved road,2,2,0,0,18:00-00:00,driver's fault,7,Sharad,Autumn,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,low,2,2
2081-07-30 00:00:00,Kartik,18,rani,inner paved road,1,1,0,0,06:00-12:00,road condition,7,Sharad,Autumn,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,low,1,1
2081-07-30 00:00:00,Kartik,15,rani,highway,2,1,0,0,12:00-18:00,overtake,7,Sharad,Autumn,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,low,1,1
2081-08-02 00:00:00,Mangsir,14,rani,inner paved road,1,1,0,0,12:00-18:00,speeding,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-03 00:00:00,Mangsir,15,rani,inner paved road,1,1,0,0,12:00-18:00,drunk and drive,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-05 00:00:00,Mangsir,16,rani,inner paved road,2,1,0,0,06:00-12:00,pedestrian’s fault,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-06 00:00:00,Mangsir,13,rani,inner paved road,2,1,0,0,12:00-18:00,driver's fault,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-07 00:00:00,Mangsir,3,oil nigam,highway,1,1,0,0,18:00-00:00,driver's fault,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-07 00:00:00,Mangsir,19,pushpalal chowk,inner paved road,1,2,0,0,18:00-00:00,speeding,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-08-08 00:00:00,Mangsir,6,dto,inner paved road,2,1,0,0,06:00-12:00,traffic rule violation,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-08 00:00:00,Mangsir,4,oil nigam,highway,1,5,0,0,12:00-18:00,driver's fault,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,5,5
2081-08-08 00:00:00,Mangsir,14,rani,inner paved road,1,2,0,0,18:00-00:00,traffic rule violation,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-08-09 00:00:00,Mangsir,16,rani,inner paved road,1,1,0,0,12:00-18:00,speeding,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-09 00:00:00,Mangsir,16,rani,inner paved road,1,2,0,0,18:00-00:00,speeding,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-08-10 00:00:00,Mangsir,13,rani,inner paved road,2,1,0,0,12:00-18:00,driver's fault,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-10 00:00:00,Mangsir,19,pushpalal chowk,highway,1,1,0,0,18:00-00:00,speeding,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-12 00:00:00,Mangsir,4,kanchanbari,highway,2,1,0,0,12:00-18:00,traffic rule violation,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-14 00:00:00,Mangsir,14,rani,inner paved road,1,1,0,0,12:00-18:00,traffic rule violation,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-14 00:00:00,Mangsir,4,oil nigam,highway,2,2,0,0,18:00-00:00,speeding,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-08-15 00:00:00,Mangsir,12,dto,highway,1,1,0,0,12:00-18:00,traffic rule violation,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-15 00:00:00,Mangsir,6,dto,inner paved road,1,1,0,0,18:00-00:00,speeding,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-16 00:00:00,Mangsir,16,pushpalal chowk,inner paved road,2,2,0,0,06:00-12:00,driver's fault,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-08-16 00:00:00,Mangsir,3,oil nigam,highway,2,2,0,0,06:00-12:00,driver's fault,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-08-17 00:00:00,Mangsir,16,rani,inner paved road,1,1,0,0,12:00-18:00,speeding,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-17 00:00:00,Mangsir,18,rani,inner paved road,1,1,0,0,12:00-18:00,speeding,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-18 00:00:00,Mangsir,19,pushpalal chowk,inner paved road,1,1,0,0,18:00-00:00,speeding,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2018-08-18 00:00:00,Mangsir,14,rani,highway,1,2,0,0,00:00-06:00,driver's fault,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-08-18 00:00:00,Mangsir,7,hatkhola,inner paved road,2,1,0,0,18:00-00:00,driver's fault,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-19 00:00:00,Mangsir,16,rani,inner paved road,2,2,0,0,12:00-18:00,speeding,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-08-19 00:00:00,Mangsir,14,rani,highway,1,3,0,0,12:00-18:00,speeding,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,3,3
2081-08-21 00:00:00,Mangsir,1,pushpalal chowk,inner paved road,2,1,0,0,12:00-18:00,driver's fault,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-23 00:00:00,Mangsir,14,rani,highway,2,1,0,0,12:00-18:00,speeding,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-23 00:00:00,Mangsir,7,hatkhola,inner paved road,1,1,0,0,12:00-18:00,pedestrian’s fault,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-27 00:00:00,Mangsir,3,oil nigam,highway,2,3,0,0,06:00-12:00,traffic rule violation,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,3,3
2081-08-29 00:00:00,Mangsir,16,rani,inner paved road,1,2,0,0,18:00-00:00,pedestrian’s fault,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-08-29 00:00:00,Mangsir,10,dto,inner paved road,1,1,0,0,12:00-18:00,speeding,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-08-30 00:00:00,Mangsir,13,rani,highway,1,1,0,0,12:00-18:00,speeding,8,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-01 00:00:00,Poush,4,oil nigam,inner paved road,2,1,0,0,12:00-18:00,speeding,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-02 00:00:00,Poush,3,oil nigam,highway,2,1,0,0,06:00-12:00,traffic rule violation,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-02 00:00:00,Poush,4,oil nigam,highway,2,1,0,0,12:00-18:00,driver's fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-02 00:00:00,Poush,6,dto,inner paved road,1,2,0,0,18:00-00:00,pedestrian’s fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-03 00:00:00,Poush,14,rani,highway,2,1,0,0,12:00-18:00,drunk and drive,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-04 00:00:00,Poush,4,oil nigam,inner paved road,1,3,0,0,12:00-18:00,pedestrian’s fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,3,3
2081-09-05 00:00:00,Poush,8,dto,inner paved road,2,1,0,0,06:00-12:00,drunk and drive,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-05 00:00:00,Poush,1,pushpalal chowk,inner paved road,1,2,0,0,18:00-00:00,driver's fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-05 00:00:00,Poush,9,dto,inner paved road,2,2,0,0,18:00-00:00,speeding,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-05 00:00:00,Poush,8,hatkhola,inner paved road,2,2,0,0,18:00-00:00,drunk and drive,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-06 00:00:00,Poush,14,rani,highway,2,1,0,0,12:00-18:00,drunk and drive,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-07 00:00:00,Poush,4,oil nigam,highway,1,1,0,0,18:00-00:00,pedestrian’s fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-08 00:00:00,Poush,12,bus park,inner paved road,1,1,0,0,12:00-18:00,traffic rule violation,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-08 00:00:00,Poush,3,hatkhola,inner paved road,1,1,0,0,18:00-00:00,driver's fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-10 00:00:00,Poush,19,pushpalal chowk,inner paved road,1,1,0,0,12:00-19:00,vehicle condition,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-12 00:00:00,Poush,3,bargachhi,highway,1,2,0,0,12:00-18:00,traffic rule violation,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-12 00:00:00,Poush,14,rani,highway,2,2,0,0,12:00-18:00,driver's fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-12 00:00:00,Poush,1,pushpalal chowk,inner paved road,2,1,0,0,12:00-18:00,traffic rule violation,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-12 00:00:00,Poush,14,rani,highway,1,1,0,0,00:00-06:00,pedestrian’s fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-12 00:00:00,Poush,12,bus park,inner paved road,1,1,0,0,00:00-06:00,speeding,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-14 00:00:00,Poush,6,dto,inner paved road,2,2,0,0,00:00-06:00,traffic rule violation,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-16 00:00:00,Poush,4,oil nigam,highway,2,2,0,0,12:00-18:00,driver's fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-16 00:00:00,Poush,4,oil nigam,highway,1,2,0,0,12:00-18:00,driver's fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-16 00:00:00,Poush,3,oil nigam,inner paved road,2,2,0,0,00:00-06:00,speeding,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-16 00:00:00,Poush,2,dto,highway,1,1,0,0,00:00-06:00,drunk and drive,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-17 00:00:00,Poush,6,dto,inner paved road,2,2,0,0,12:00-18:00,traffic rule violation,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-17 00:00:00,Poush,18,rani,inner paved road,2,1,0,0,18:00-00:00,drunk and drive,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-17 00:00:00,Poush,11,rani,inner paved road,2,1,0,0,18:00-00:00,speeding,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-18 00:00:00,Poush,17,rani,inner paved road,1,2,0,0,06:00-12:00,drunk and drive,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-18 00:00:00,Poush,1,rani,inner paved road,1,2,0,0,12:00-18:00,speeding,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-18 00:00:00,Poush,13,rani,highway,2,1,0,0,18:00-00:00,driver's fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-19 00:00:00,Poush,14,rani,highway,2,1,0,0,12:00-18:00,traffic rule violation,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-19 00:00:00,Poush,14,rani,inner paved road,2,3,0,0,12:00-18:00,driver's fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,3,3
2081-09-20 00:00:00,Poush,12,bus park,highway,2,1,0,0,12:00-18:00,speeding,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-20 00:00:00,Poush,4,oil nigam,highway,2,2,0,0,12:00-18:00,pedestrian’s fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-20 00:00:00,Poush,2,birat nursing home,highway,2,1,0,0,18:00-00:00,pedestrian’s fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-21 00:00:00,Poush,16,rani,inner paved road,1,1,0,0,12:00-18:00,driver's fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-21 00:00:00,Poush,19,pushpalal chowk,inner paved road,1,2,0,0,18:00-00:00,speeding,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-22 00:00:00,Poush,9,bata road,inner paved road,2,1,0,0,12:00-18:00,driver's fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-24 00:00:00,Poush,3,oil nigam,highway,1,3,0,0,18:00-00:00,speeding,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,3,3
2081-09-25 00:00:00,Poush,14,rani,highway,1,1,0,0,18:00-00:00,driver's fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-25 00:00:00,Poush,13,rani,inner paved road,2,2,0,0,18:00-00:00,pedestrian’s fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,2,2
2081-09-25 00:00:00,Poush,4,oil nigam,inner paved road,1,1,0,0,18:00-00:00,driver's fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-26 00:00:00,Poush,7,hatkhola,inner paved road,1,1,0,0,18:00-00:00,speeding,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-26 00:00:00,Poush,13,rani,inner paved road,1,0,0,0,18:00-00:00,speeding,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,0,0
2081-09-26 00:00:00,Poush,4,oil nigam,highway,1,3,0,0,00:00-06:00,drunk and drive,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,3,3
2081-09-29 00:00:00,Poush,1,rani,inner paved road,1,1,0,0,12:00-18:00,traffic rule violation,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-29 00:00:00,Poush,14,rani,highway,2,1,0,0,12:00-18:00,pedestrian’s fault,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-09-29 00:00:00,Poush,16,rani,inner paved road,1,1,0,0,18:00-00:00,overtake,9,Hemanta,Winter,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-02 00:00:00,Magh,3,kanchanbari,highway,2,2,0,0,18:00-00:00,traffic rule violation,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-10-03 00:00:00,Magh,10,dto,inner paved road,2,1,0,0,06:00-12:00,overload,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-03 00:00:00,Magh,9,dto,highway,1,1,0,0,12:00-18:00,pedestrian’s fault,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-04 00:00:00,Magh,14,rani,highway,2,1,0,0,06:00-12:00,weather condition,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-05 00:00:00,Magh,18,rani,inner paved road,1,3,0,0,12:00-18:00,vehicle condition,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,3,3
2081-10-06 00:00:00,Magh,11,dto,inner paved road,2,5,0,0,06:00-12:00,overload,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,5,5
2081-10-06 00:00:00,Magh,4,oil nigam,highway,2,1,0,0,18:00-00:00,pedestrian’s fault,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-06 00:00:00,Magh,13,rani,highway,4,1,0,0,18:00-00:00,vehicle condition,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-07 00:00:00,Magh,14,rani,highway,1,1,0,0,12:00-18:00,vehicle condition,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-08 00:00:00,Magh,15,rani,highway,2,4,0,0,12:00-18:00,vehicle condition,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,4,4
2081-10-10 00:00:00,Magh,1,pushpalal chowk,inner paved road,2,1,0,0,18:00-00:00,overload,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-10 00:00:00,Magh,8,hatkhola,inner paved road,1,2,0,0,18:00-00:00,driver's fault,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-10-12 00:00:00,Magh,5,dto,inner paved road,2,2,0,0,12:00-18:00,vehicle condition,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-10-14 00:00:00,Magh,14,rani,highway,2,3,0,0,12:00-18:00,vehicle condition,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,3,3
2081-10-14 00:00:00,Magh,13,rani,inner paved road,2,1,0,0,12:00-18:00,traffic rule violation,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-14 00:00:00,Magh,15,rani,inner paved road,2,1,0,0,12:00-18:00,vehicle condition,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-15 00:00:00,Magh,14,rani,highway,3,1,0,0,12:00-18:00,traffic rule violation,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-16 00:00:00,Magh,6,rani,highway,2,1,0,0,12:00-18:00,vehicle condition,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-17 00:00:00,Magh,3,oil nigam,inner paved road,2,1,0,0,06:00-12:00,driver's fault,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-18 00:00:00,Magh,4,oil nigam,highway,1,2,0,0,06:00-12:00,overload,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-10-18 00:00:00,Magh,4,oil nigam,highway,2,1,0,0,12:00-18:00,pedestrian’s fault,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-19 00:00:00,Magh,16,rani,inner paved road,2,2,0,0,18:00-00:00,traffic rule violation,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-10-19 00:00:00,Magh,14,rani,highway,2,2,0,0,18:00-00:00,traffic rule violation,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-10-20 00:00:00,Magh,6,dto,highway,2,1,0,0,06:00-12:00,driver's fault,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-20 00:00:00,Magh,16,rani,inner paved road,1,1,0,0,12:00-18:00,vehicle condition,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-20 00:00:00,Magh,12,dto,highway,2,2,0,0,12:00-18:00,traffic rule violation,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-10-21 00:00:00,Magh,9,dto,inner paved road,1,1,0,0,12:00-18:00,vehicle condition,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-21 00:00:00,Magh,14,rani,highway,1,1,0,0,18:00-00:00,vehicle condition,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-10-22 00:00:00,Magh,4,oil nigam,inner paved road,2,3,0,0,06:00-12:00,crossroad,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,3,3
2081-10-26 00:00:00,Magh,10,dto,highway,1,2,0,0,12:00-18:00,traffic rule violation,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-10-29 00:00:00,Magh,8,dto,inner paved road,2,2,0,0,12:00-18:00,traffic rule violation,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-10-30 00:00:00,Magh,4,kanchanbari,highway,1,1,0,0,12:00-18:00,pedestrian’s fault,10,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-11-01 00:00:00,Falgun,4,oil nigam,highway,1,1,0,0,12:00-18:00,overload,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-11-02 00:00:00,Falgun,8,dto,inner paved road,1,3,0,0,18:00-00:00,overload,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,3,3
2081-11-03 00:00:00,Falgun,2,pushpalal chowk,inner paved road,2,2,0,0,12:00-18:00,vehicle condition,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-11-04 00:00:00,Falgun,7,dto,inner paved road,1,2,0,0,12:00-18:00,vehicle condition,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-11-04 00:00:00,Falgun,14,rani,inner paved road,1,1,0,0,12:00-18:00,pedestrian’s fault,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-11-05 00:00:00,Falgun,1,pushpalal chowk,inner paved road,1,1,0,0,06:00-12:00,overload,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-11-05 00:00:00,Falgun,10,sombare,highway,1,3,0,0,06:00-12:00,traffic rule violation,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,3,3
